,Id,SalePrice
1072,2533,198196.2501043368
1073,2534,245029.95280106334
1074,2535,282182.62182723207
1075,2536,233022.78233912753
1076,2537,257719.54148387376
1077,2538,188567.98832665168
1078,2539,186845.8803074151
1079,2540,187034.5959796521
1080,2541,173134.30872049814
1081,2542,164303.8625541849
1082,2543,104714.09014536114
1083,2544,122241.44333146227
1084,2545,128939.94407811636
1085,2546,131080.2773631543
1086,2547,142170.89453307807
1087,2548,161557.22406265064
1088,2549,155254.77941940172
1089,2550,707763.3008487335
1090,2551,135252.04478120856
1091,2552,146359.56170129444
1092,2553,80289.99267620068
1093,2554,83046.9336779548
1094,2555,105392.76851907204
1095,2556,91525.05219912546
1096,2557,101269.96900875468
1097,2558,175826.9432445004
1098,2559,162515.56922833965
1099,2560,163561.14497493394
1100,2561,153332.3797249241
1101,2562,165254.0052229836
1102,2563,165060.3655771694
1103,2564,195526.458088734
1104,2565,164835.26863991035
1105,2566,178545.29906748637
1106,2567,150470.15937089632
1107,2568,230931.48331787103
1108,2569,241736.5244750102
1109,2570,116105.37149489528
1110,2571,207841.23990729474
1111,2572,171129.62171619383
1112,2573,237178.56719575255
1113,2574,286327.8167560982
1114,2575,142080.39841120137
1115,2576,207996.00848685636
1116,2577,167439.09662046493
1117,2578,74727.12514593049
1118,2579,45926.64284576863
1119,2580,99847.20210423184
1120,2581,125689.25124536522
1121,2582,121848.62040729803
1122,2583,290931.5263700676
1123,2584,171300.17093498044
1124,2585,179896.58418166655
1125,2586,217448.77056176946
1126,2587,204824.01856625866
1127,2588,141747.01276154807
1128,2589,145084.4713742644
1129,2590,202309.6320662768
1130,2591,227849.5225175676
1131,2592,221706.53777079235
1132,2593,250306.51499370745
1133,2594,176969.318766506
1134,2595,212772.72994508702
1135,2596,287514.1808250253
1136,2597,200803.77026540038
1137,2598,278061.3153808662
1138,2599,395349.97094912326
1139,2600,205012.72238436522
1140,2601,122412.98807947815
1141,2602,72997.90765263345
1142,2603,93636.35272032997
1143,2604,92604.47626750311
1144,2605,70989.48096231872
1145,2606,129410.25819995359
1146,2607,202324.03121414667
1147,2608,186113.68490313544
1148,2609,152929.67942353536
1149,2610,113817.78633180322
1150,2611,230406.51612804734
1151,2612,149470.3043643993
1152,2613,119621.29239429763
1153,2614,107489.90077613748
1154,2615,158636.0495710621
1155,2616,147194.99242758987
1156,2617,213766.8462678795
1157,2618,203856.0575259207
1158,2619,210672.48454428068
1159,2620,194551.68616138853
1160,2621,180204.84126844374
1161,2622,184309.03164581186
1162,2623,237295.89668341362
1163,2624,286570.32993993966
1164,2625,310234.85907029896
1165,2626,172992.465686313
1166,2627,186530.60227805524
1167,2628,477534.5515002521
1168,2629,506677.3647543397
1169,2630,385779.5414902697
1170,2631,471922.0009502985
1171,2632,422480.283658745
1172,2633,320855.8223616496
1173,2634,435561.21116842784
1174,2635,139259.87404639306
1175,2636,171738.2808739456
1176,2637,190892.90384966764
1177,2638,268110.6362917911
1178,2639,185563.41771259398
1179,2640,154663.59514811984
1180,2641,97401.1300593999
1181,2642,172370.29088294975
1182,2643,109679.49796807684
1183,2644,104996.66003830885
1184,2645,110321.1718087653
1185,2646,94348.67751918221
1186,2647,109182.05380228485
1187,2648,152949.72789658984
1188,2649,145448.60540136014
1189,2650,137682.12041582752
1190,2651,136276.88408082534
1191,2652,392188.0197080071
1192,2653,263561.4996065445
1193,2654,283223.7930886751
1194,2655,423742.94378657977
1195,2656,331434.8589452992
1196,2657,375164.94340421073
1197,2658,333519.88838901836
1198,2659,329842.27867065347
1199,2660,365584.4329661998
1200,2661,377807.5475943546
1201,2662,395108.78312236024
1202,2663,278980.41924066225
1203,2664,299714.63669304724
1204,2665,335387.8281322663
1205,2666,298902.28989816806
1206,2667,178970.31243162285
1207,2668,185924.42568363238
1208,2669,194749.1478015849
1209,2670,274079.99562172464
1210,2671,191499.84975753265
1211,2672,197081.87864312192
1212,2673,203951.18079569982
1213,2674,197768.2193909741
1214,2675,190846.97565802655
1215,2676,189122.71567481125
1216,2677,208679.78760943073
1217,2678,239462.98966960705
1218,2679,282641.4185479949
1219,2680,294351.11249685904
1220,2681,414786.58047880756
1221,2682,317645.0238578401
1222,2683,486719.2921734282
1223,2684,328924.5566663684
1224,2685,348435.4253757944
1225,2686,247996.29337884448
1226,2687,296714.62837616703
1227,2688,216740.5474468634
1228,2689,217411.84325675413
1229,2690,390314.37096912507
1230,2691,202825.5960734616
1231,2692,164006.8710263802
1232,2693,213172.571780869
1233,2694,144646.21306023412
1234,2695,200456.77801656697
1235,2696,185357.01037062658
1236,2697,200492.8013478958
1237,2698,199272.26118077725
1238,2699,166667.14831765712
1239,2700,141856.1424961647
1240,2701,128325.00137128824
1241,2702,85470.38130483718
1242,2703,112518.65687064143
1243,2704,146903.27894392138
1244,2705,108430.3649103631
1245,2706,77384.46497423394
1246,2707,95445.71928333794
1247,2708,144761.38028462112
1248,2709,119850.56903666872
1249,2710,135555.7428088845
1250,2711,349757.12121516664
1251,2712,426900.43426481343
1252,2713,162299.94496886933
1253,2714,144044.2543740754
1254,2715,180392.2983245608
1255,2716,130040.3727415468
1256,2717,193038.33207013062
1257,2718,215144.17049016085
1258,2719,150016.78209328745
1259,2720,166997.52008425174
1260,2721,126950.5665378161
1261,2722,158193.47581038965
1262,2723,133978.85389908173
1263,2724,121432.28315324106
1264,2725,122478.0423888297
1265,2726,150857.27258474458
1266,2727,179064.66344438432
1267,2728,170628.78252644168
1268,2729,146335.26226489258
1269,2730,149923.71969586087
1270,2731,125390.59169136934
1271,2732,140326.09273050234
1272,2733,159589.46089614712
1273,2734,122940.12642651214
1274,2735,138695.0473153487
1275,2736,134175.24409767345
1276,2737,122550.79532677491
1277,2738,129478.19550088054
1278,2739,149543.34512148632
1279,2740,138689.80717664064
1280,2741,148846.67724656485
1281,2742,150687.30629796901
1282,2743,162288.8079563494
1283,2744,166849.06103529767
1284,2745,140675.48752568715
1285,2746,143069.48830894218
1286,2747,145009.72945063206
1287,2748,113293.56365743847
1288,2749,127649.42748157826
1289,2750,116171.62128560676
1290,2751,134689.80833852768
1291,2752,176220.63606042822
1292,2753,159958.1128496603
1293,2754,240951.39113992485
1294,2755,143604.4526050073
1295,2756,89642.33479215836
1296,2757,50344.08115496437
1297,2758,82943.1841325851
1298,2759,170949.1212801195
1299,2760,135313.42869810492
1300,2761,140094.97188692095
1301,2762,135318.88913562315
1302,2763,187460.8314357471
1303,2764,134464.58721579713
1304,2765,273663.3487712309
1305,2766,136387.41395954523
1306,2767,80895.29108293855
1307,2768,133089.70153767432
1308,2769,143533.8104360964
1309,2770,139234.8645060174
1310,2771,98632.46948595648
1311,2772,103834.78099020815
1312,2773,181692.30285322288
1313,2774,160553.20541783285
1314,2775,124124.77689816718
1315,2776,144106.66733698497
1316,2777,157680.48370172
1317,2778,111818.93502895793
1318,2779,133729.74881907075
1319,2780,99035.47511822419
1320,2781,96230.25077006692
1321,2782,94720.21002134672
1322,2783,104841.1850857863
1323,2784,132875.48535782297
1324,2785,139369.71060833128
1325,2786,49633.41370782898
1326,2787,127076.23463109965
1327,2788,68722.60276639817
1328,2789,173347.97159454515
1329,2790,89109.30680158368
1330,2791,115747.44409464617
1331,2792,78235.146397832
1332,2793,162543.7641127581
1333,2794,101304.83223827672
1334,2795,124244.1219025088
1335,2796,97906.86952746205
1336,2797,253165.49972585271
1337,2798,122900.13326696897
1338,2799,125418.79731620604
1339,2800,67039.45279711735
1340,2801,115835.01148177232
1341,2802,131248.59250377576
1342,2803,184701.43287082383
1343,2804,121739.25134849694
1344,2805,103389.0269016833
1345,2806,75988.5814354053
1346,2807,261554.85313887356
1347,2808,158568.5796657565
1348,2809,136799.13463249567
1349,2810,129211.52704125005
1350,2811,166067.14874490863
1351,2812,186582.6705504546
1352,2813,154439.90937195352
1353,2814,158353.5386659975
1354,2815,106904.81304756293
1355,2816,237612.96488260277
1356,2817,157364.27548090668
1357,2818,134497.35979508184
1358,2819,160015.86155069357
1359,2820,137531.91753523302
1360,2821,100649.90278147982
1361,2822,171049.37555968278
1362,2823,343762.3612671123
1363,2824,186751.5972345271
1364,2825,141762.41585334172
1365,2826,135335.48609193217
1366,2827,132761.9487048552
1367,2828,247332.93623266972
1368,2829,206536.76407514192
1369,2830,230697.51165437294
1370,2831,186897.52493242885
1371,2832,256628.94580830904
1372,2833,323836.83492191404
1373,2834,239000.05822173637
1374,2835,228253.8865051179
1375,2836,197404.36617295136
1376,2837,158298.12341690014
1377,2838,151130.98638897622
1378,2839,167978.6951769327
1379,2840,213073.69065950354
1380,2841,203722.08091888894
1381,2842,225560.66668713596
1382,2843,155763.41807177122
1383,2844,176727.47847233724
1384,2845,124378.96766214611
1385,2846,209910.86436134335
1386,2847,218331.46909155176
1387,2848,216863.695354301
1388,2849,198744.10225714734
1389,2850,270829.43528306135
1390,2851,208354.30676806634
1391,2852,228391.30612316853
1392,2853,229785.02770499364
1393,2854,138630.82805858972
1394,2855,206962.38886655142
1395,2856,204417.27175637375
1396,2857,192811.5663556278
1397,2858,213826.51163062957
1398,2859,77869.15115352676
1399,2860,148685.32568228748
1400,2861,128221.55170708217
1401,2862,181706.5725078473
1402,2863,149581.11578547733
1403,2864,262101.0570752249
1404,2865,144143.61070363122
1405,2866,131935.75862527566
1406,2867,98534.45795205407
1407,2868,99188.76401395816
1408,2869,91955.14020634111
1409,2870,101764.55224733986
1410,2871,62424.82973309285
1411,2872,33403.263571609335
1412,2873,76311.80087270132
1413,2874,153643.29528056184
1414,2875,127194.11619789843
1415,2876,161481.97194432115
1416,2877,160140.71645750338
1417,2878,162089.7881313735
1418,2879,153616.5027887198
1419,2880,110095.88282909137
1420,2881,148211.0210038709
1421,2882,203688.0684775274
1422,2883,211317.47012211385
1423,2884,181663.45733678958
1424,2885,183110.97959815038
1425,2886,259795.8381961393
1426,2887,105618.97106574534
1427,2888,149694.7040982391
1428,2889,32114.18875129438
1429,2890,82823.37254567372
1430,2891,159021.23106536528
1431,2892,10130.363713475403
1432,2893,76650.14819757835
1433,2894,10451.551569023723
1434,2895,350072.5199688906
1435,2896,292823.2002074318
1436,2897,226544.10289533754
1437,2898,123641.76036409213
1438,2899,205796.69018964516
1439,2900,158818.4812593052
1440,2901,238727.7171184589
1441,2902,168806.93498936557
1442,2903,317895.6872832837
1443,2904,355064.41286500683
1444,2905,67572.48888575047
1445,2906,190434.8896575757
1446,2907,102723.95631328839
1447,2908,109262.11171177914
1448,2909,126827.27817064809
1449,2910,77190.51456920731
1450,2911,73775.02616976411
1451,2912,145525.3558170493
1452,2913,77839.18771447924
1453,2914,74962.15078202666
1454,2915,86591.77425810098
1455,2916,83843.72289087911
1456,2917,178194.61395293285
1457,2918,112986.23244664268
1458,2919,224259.23778923872
